name,method,time to repair,number of changes
./out/supercat3/10,UNI,155.26,5
./out/supercat3/19,SHAP,1528.32,5
./out/supercat3/19,IG,1314.22,5
./out/supercat3/19,UNI,1324.85,5
./out/supercat3/8,SHAP,1379.57,4
./out/supercat3/8,IG,945.26,4
./out/supercat3/8,UNI,916.49,4
./out/supercat3/21,SHAP,1527.54,5
./out/supercat3/21,IG,1339.71,5
./out/supercat3/21,UNI,1346.46,5
./out/supercat3/44,SHAP,1892.61,5
./out/supercat3/44,IG,1449.85,5
./out/supercat3/44,UNI,1381.56,5
./out/supercat3/43,SHAP,1113.03,5
./out/supercat3/43,IG,239.2,5
./out/supercat3/43,UNI,247.71,5
./out/supercat3/38,SHAP,1436.56,4
./out/supercat3/38,IG,803.6,4
./out/supercat3/38,UNI,755.47,4
./out/supercat3/36,SHAP,1097.83,5
./out/supercat3/36,IG,238.83,5
./out/supercat3/36,UNI,243.32,5
./out/supercat3/31,SHAP,1499.51,4
./out/supercat3/31,IG,1075.85,4
./out/supercat3/31,UNI,1061.11,4
./out/supercat3/91,IG,2963.04,5
./out/supercat3/91,UNI,2953.68,5
./out/supercat3/96,SHAP,1093.85,4
./out/supercat3/96,UNI,466.72,4
./out/supercat3/100,SHAP,174.29,5
./out/supercat3/100,IG,158.2,5
./out/supercat3/100,UNI,165.83,5
./out/supercat3/98,SHAP,1767.94,5
./out/supercat3/98,IG,1682.43,5
./out/supercat3/98,UNI,1682.73,5
./out/supercat3/30,SHAP,1441.88,4
./out/supercat3/30,IG,980.45,4
./out/supercat3/30,UNI,988.97,4
./out/supercat3/39,SHAP,453.13,5
./out/supercat3/39,IG,156.84,5
./out/supercat3/39,UNI,161.74,5
./out/supercat3/99,SHAP,1161.0,4
./out/supercat3/99,IG,685.14,4
./out/supercat3/99,UNI,694.93,4
./out/supercat3/46,SHAP,348.74,5
./out/supercat3/46,IG,121.6,5
./out/supercat3/46,UNI,129.87,5
./out/supercat3/41,SHAP,433.86,5
./out/supercat3/41,IG,143.5,5
./out/supercat3/41,UNI,155.08,5
./out/supercat3/48,SHAP,121.37,5
./out/supercat3/48,IG,99.51,5
./out/supercat3/48,UNI,112.95,5
./out/supercat3/24,SHAP,2247.41,5
./out/supercat3/24,IG,1724.78,5
./out/supercat3/24,UNI,1612.42,5
./out/supercat3/15,SHAP,2051.72,5
./out/supercat3/15,IG,1938.78,5
./out/supercat3/15,UNI,1984.73,5
./out/supercat3/3,SHAP,1763.21,5
./out/supercat3/3,IG,1696.53,5
./out/supercat3/3,UNI,1664.99,5
./out/supercat3/12,SHAP,1119.07,4
./out/supercat3/12,IG,854.69,4
./out/supercat3/12,UNI,837.83,4
./out/supercat3/49,SHAP,164.62,5
./out/supercat3/49,IG,149.29,5
./out/supercat3/49,UNI,156.4,5
./out/supercat3/47,SHAP,1123.33,5
./out/supercat3/47,IG,316.24,5
./out/supercat3/47,UNI,318.2,5
./out/supercat3/5,SHAP,1631.68,5
./out/supercat3/5,IG,1544.13,5
./out/supercat3/5,UNI,1527.28,5
./out/supercat3/14,SHAP,135.77,5
./out/supercat3/14,IG,117.81,5
./out/supercat3/14,UNI,128.37,5
./out/supercat3/22,SHAP,2157.83,5
./out/supercat3/22,IG,1626.79,5
./out/supercat3/22,UNI,1541.97,5
./out/supercat3/25,SHAP,530.11,5
./out/supercat3/25,IG,153.04,5
./out/supercat3/25,UNI,156.21,5
./out/supercat4/95,SHAP,1353.35,5
./out/supercat4/95,IG,238.65,5
./out/supercat4/95,UNI,242.34,5
./out/supercat4/92,SHAP,1361.51,5
./out/supercat4/92,IG,233.31,5
./out/supercat4/92,UNI,239.42,5
./out/supercat4/50,SHAP,1622.62,4
./out/supercat4/50,IG,1098.65,4
./out/supercat4/50,UNI,1106.89,4
./out/supercat4/32,SHAP,1642.1,4
./out/supercat4/32,IG,1157.76,4
./out/supercat4/32,UNI,1132.03,4
./out/supercat4/35,SHAP,1003.39,5
./out/supercat4/35,IG,192.53,5
./out/supercat4/35,UNI,201.35,5
./out/supercat4/51,SHAP,427.66,5
./out/supercat4/51,IG,135.92,5
./out/supercat4/51,UNI,150.91,5
./out/supercat4/93,SHAP,1544.28,5
./out/supercat4/93,IG,418.84,5
./out/supercat4/93,UNI,433.35,5
./out/supercat4/94,SHAP,1461.59,4
./out/supercat4/94,IG,957.61,4
./out/supercat4/94,UNI,956.77,4
./out/supercat4/34,SHAP,2163.54,4
./out/supercat4/34,IG,1335.84,4
./out/supercat4/34,UNI,1254.72,4
./out/supercat4/33,SHAP,134.5,5
./out/supercat4/33,IG,112.76,5
./out/supercat4/33,UNI,125.79,5
./out/supercat4/18,SHAP,1091.66,5
./out/supercat4/18,IG,209.91,5
./out/supercat4/18,UNI,214.55,5
./out/supercat4/27,SHAP,1853.79,5
./out/supercat4/27,IG,1498.01,5
./out/supercat4/27,UNI,1483.07,5
./out/supercat4/9,SHAP,2113.66,4
./out/supercat4/9,IG,1309.08,4
./out/supercat4/9,UNI,1305.47,4
./out/supercat4/11,SHAP,2195.71,5
./out/supercat4/11,IG,647.56,5
./out/supercat4/11,UNI,635.23,5
./out/supercat4/29,SHAP,133.29,5
./out/supercat4/29,IG,115.02,5
./out/supercat4/29,UNI,124.87,5
./out/supercat4/16,SHAP,1419.72,4
./out/supercat4/16,IG,1015.23,4
./out/supercat4/16,UNI,1005.91,4
./out/supercat4/45,SHAP,135.18,5
./out/supercat4/45,IG,112.17,5
./out/supercat4/45,UNI,126.17,5
./out/supercat4/87,SHAP,1324.4,5
./out/supercat4/87,IG,229.19,5
./out/supercat4/87,UNI,237.46,5
./out/supercat4/80,SHAP,1000.85,5
./out/supercat4/80,IG,258.85,5
./out/supercat4/80,UNI,264.53,5
./out/supercat4/6,SHAP,135.75,5
./out/supercat4/6,IG,118.25,5
./out/supercat4/6,UNI,128.05,5
./out/supercat4/28,SHAP,1028.22,5
./out/supercat4/28,IG,202.89,5
./out/supercat4/28,UNI,204.03,5
./out/supercat4/17,SHAP,135.67,5
./out/supercat4/17,IG,120.01,5
./out/supercat4/17,UNI,127.88,5
./out/supercat4/1,SHAP,422.99,5
./out/supercat4/1,IG,152.69,5
./out/supercat4/1,UNI,155.21,5
./out/supercat4/10,SHAP,1961.52,5
./out/supercat4/10,IG,1477.44,5
./out/supercat4/10,UNI,1404.69,5
./out/supercat4/19,SHAP,397.61,5
./out/supercat4/19,IG,136.5,5
./out/supercat4/19,UNI,145.19,5
./out/supercat4/26,SHAP,132.75,5
./out/supercat4/26,IG,115.18,5
./out/supercat4/26,UNI,124.54,5
./out/supercat4/8,SHAP,1370.94,5
./out/supercat4/8,IG,215.29,5
./out/supercat4/8,UNI,218.06,5
./out/supercat4/21,SHAP,1094.74,4
./out/supercat4/21,IG,842.44,4
./out/supercat4/21,UNI,817.68,4
./out/supercat4/81,SHAP,1760.19,4
./out/supercat4/81,IG,1704.52,4
./out/supercat4/81,UNI,1756.19,4
./out/supercat4/86,SHAP,2080.93,4
./out/supercat4/86,IG,1180.37,4
./out/supercat4/86,UNI,1201.44,4
./out/supercat4/44,SHAP,134.83,5
./out/supercat4/44,IG,113.3,5
./out/supercat4/44,UNI,125.75,5
./out/supercat4/43,SHAP,1064.72,5
./out/supercat4/43,IG,203.75,5
./out/supercat4/43,UNI,216.69,5
./out/supercat4/88,SHAP,1703.82,5
./out/supercat4/88,IG,1613.36,5
./out/supercat4/88,UNI,1616.78,5
./out/supercat4/38,SHAP,120.79,5
./out/supercat4/38,IG,96.2,5
./out/supercat4/38,UNI,113.29,5
./out/supercat4/31,SHAP,1110.31,4
./out/supercat4/31,IG,850.29,4
./out/supercat4/31,UNI,835.31,4
./out/supercat4/91,SHAP,2703.47,5
./out/supercat4/91,IG,2761.47,5
./out/supercat4/91,UNI,2762.24,5
./out/supercat4/96,SHAP,1401.74,4
./out/supercat4/96,IG,898.76,4
./out/supercat4/96,UNI,911.46,4
./out/supercat4/100,SHAP,1348.58,4
./out/supercat4/100,IG,893.4,4
./out/supercat4/100,UNI,906.39,4
./out/supercat4/98,SHAP,151.55,5
./out/supercat4/98,IG,129.45,5
./out/supercat4/98,UNI,140.89,5
./out/supercat4/30,SHAP,130.22,5
./out/supercat4/30,IG,112.13,5
./out/supercat4/30,UNI,121.83,5
./out/supercat4/37,SHAP,1709.58,4
./out/supercat4/37,IG,1208.23,4
./out/supercat4/37,UNI,1158.53,4
./out/supercat4/39,SHAP,1012.35,5
./out/supercat4/39,IG,200.2,5
./out/supercat4/39,UNI,206.85,5
./out/supercat4/99,SHAP,1405.54,4
./out/supercat4/99,IG,1517.52,4
./out/supercat4/99,UNI,1517.5,4
./out/supercat4/52,SHAP,1641.51,4
./out/supercat4/52,IG,1194.42,4
./out/supercat4/52,UNI,1191.1,4
./out/supercat4/55,SHAP,2597.39,5
./out/supercat4/55,IG,2537.03,5
./out/supercat4/55,UNI,2525.75,5
./out/supercat4/97,SHAP,493.41,5
./out/supercat4/97,IG,163.67,5
./out/supercat4/97,UNI,169.39,5
./out/supercat4/79,SHAP,1105.69,5
./out/supercat4/79,IG,426.32,5
./out/supercat4/79,UNI,435.0,5
./out/supercat4/41,SHAP,1143.99,5
./out/supercat4/41,IG,330.64,5
./out/supercat4/41,UNI,346.83,5
./out/supercat4/48,SHAP,1070.81,5
./out/supercat4/48,IG,204.74,5
./out/supercat4/48,UNI,217.58,5
./out/supercat4/84,SHAP,1179.09,4
./out/supercat4/84,IG,697.35,4
./out/supercat4/84,UNI,698.04,4
./out/supercat4/24,SHAP,128.5,5
./out/supercat4/24,IG,110.11,5
./out/supercat4/24,UNI,119.61,5
./out/supercat4/23,SHAP,128.96,5
./out/supercat4/23,IG,111.27,5
./out/supercat4/23,UNI,120.22,5
./out/supercat4/4,SHAP,2321.31,5
./out/supercat4/4,IG,1668.81,5
./out/supercat4/4,UNI,1655.46,5
./out/supercat4/15,SHAP,1939.67,5
./out/supercat4/15,IG,613.66,5
./out/supercat4/15,UNI,600.85,5
./out/supercat4/3,SHAP,1359.25,5
./out/supercat4/3,IG,214.6,5
./out/supercat4/3,UNI,218.46,5
./out/supercat4/12,SHAP,1719.79,4
./out/supercat4/12,IG,1085.21,4
./out/supercat4/12,UNI,1107.35,4
./out/supercat4/85,SHAP,1771.9,4
./out/supercat4/85,IG,1180.45,4
./out/supercat4/85,UNI,1142.4,4
./out/supercat4/71,SHAP,1265.55,5
./out/supercat4/71,IG,231.52,5
./out/supercat4/71,UNI,236.51,5
./out/supercat4/82,SHAP,2017.51,4
./out/supercat4/82,IG,2001.97,4
./out/supercat4/82,UNI,2018.97,4
./out/supercat4/49,SHAP,1233.13,5
./out/supercat4/49,IG,377.81,5
./out/supercat4/49,UNI,385.35,5
./out/supercat4/40,SHAP,1506.25,4
./out/supercat4/40,IG,1058.88,4
./out/supercat4/40,UNI,1029.83,4
./out/supercat4/47,SHAP,1804.38,5
./out/supercat4/47,IG,1581.33,5
./out/supercat4/47,UNI,1454.68,5
./out/supercat4/78,SHAP,987.17,5
./out/supercat4/78,IG,258.3,5
./out/supercat4/78,UNI,262.9,5
./out/supercat4/2,SHAP,136.39,5
./out/supercat4/2,IG,119.47,5
./out/supercat4/2,UNI,128.84,5
./out/supercat4/5,SHAP,1135.3,4
./out/supercat4/5,IG,930.37,4
./out/supercat4/5,UNI,928.44,4
./out/supercat4/14,SHAP,1350.42,5
./out/supercat4/14,IG,213.23,5
./out/supercat4/14,UNI,216.35,5
./out/supercat4/22,SHAP,382.72,5
./out/supercat4/22,IG,141.08,5
./out/supercat4/22,UNI,144.36,5
./out/supercat4/25,SHAP,1168.59,5
./out/supercat4/25,IG,334.68,5
./out/supercat4/25,UNI,339.93,5
./out/supercat5/6,SHAP,1074.58,4
./out/supercat5/6,IG,803.42,4
./out/supercat5/6,UNI,818.42,4
./out/supercat5/8,SHAP,1667.59,4
./out/supercat5/8,IG,915.03,4
./out/supercat5/8,UNI,855.61,4
./out/supercat5/100,SHAP,1634.68,5
./out/supercat5/100,IG,1505.99,5
./out/supercat5/100,UNI,1558.78,5
./out/supercat5/4,SHAP,117.82,5
./out/supercat5/4,IG,103.34,5
./out/supercat5/4,UNI,111.04,5
./out/supercat5/3,SHAP,117.94,5
./out/supercat5/3,IG,102.41,5
./out/supercat5/3,UNI,111.3,5
./out/supercat5/2,SHAP,1660.5,4
./out/supercat5/2,IG,914.56,4
./out/supercat5/2,UNI,830.62,4
./out/supercat5/5,SHAP,2442.28,5
./out/supercat5/5,IG,1779.03,5
./out/supercat5/5,UNI,1684.15,5
./out/supercat6/95,SHAP,1482.81,4
./out/supercat6/95,IG,1046.55,4
./out/supercat6/95,UNI,1147.74,4
./out/supercat6/92,SHAP,1691.93,5
./out/supercat6/92,IG,1574.64,5
./out/supercat6/92,UNI,1547.22,5
./out/supercat6/66,SHAP,1533.14,4
./out/supercat6/66,IG,1329.37,4
./out/supercat6/66,UNI,1330.63,4
./out/supercat6/68,SHAP,1323.05,4
./out/supercat6/68,IG,951.72,4
./out/supercat6/68,UNI,943.78,4
./out/supercat6/32,SHAP,1079.38,4
./out/supercat6/32,IG,822.05,4
./out/supercat6/32,UNI,780.32,4
./out/supercat6/35,SHAP,1637.2,5
./out/supercat6/35,IG,1361.11,5
./out/supercat6/35,UNI,1320.46,5
./out/supercat6/69,SHAP,1860.58,4
./out/supercat6/69,IG,1275.56,4
./out/supercat6/69,UNI,1178.55,4
./out/supercat6/67,SHAP,138.26,5
./out/supercat6/67,IG,116.56,5
./out/supercat6/67,UNI,130.61,5
./out/supercat6/93,SHAP,2410.42,5
./out/supercat6/93,IG,1561.5,5
./out/supercat6/93,UNI,1939.12,5
./out/supercat6/94,SHAP,148.91,5
./out/supercat6/94,IG,130.67,5
./out/supercat6/94,UNI,141.06,5
./out/supercat6/60,SHAP,2092.58,4
./out/supercat6/60,IG,1941.8,4
./out/supercat6/60,UNI,2012.43,4
./out/supercat6/33,SHAP,1594.36,5
./out/supercat6/33,IG,1488.93,5
./out/supercat6/33,UNI,1414.27,5
./out/supercat6/20,SHAP,1096.95,4
./out/supercat6/20,IG,799.37,4
./out/supercat6/20,UNI,758.92,4
./out/supercat6/27,SHAP,1441.33,4
./out/supercat6/27,IG,1094.88,4
./out/supercat6/27,UNI,1075.53,4
./out/supercat6/9,SHAP,148.36,5
./out/supercat6/9,IG,127.59,5
./out/supercat6/9,UNI,139.98,5
./out/supercat6/11,SHAP,1001.46,4
./out/supercat6/11,IG,836.19,4
./out/supercat6/11,UNI,811.64,4
./out/supercat6/7,SHAP,1259.14,4
./out/supercat6/7,IG,745.21,4
./out/supercat6/7,UNI,765.36,4
./out/supercat6/29,SHAP,132.62,5
./out/supercat6/29,IG,113.23,5
./out/supercat6/29,UNI,124.53,5
./out/supercat6/16,SHAP,1293.65,5
./out/supercat6/16,IG,210.8,5
./out/supercat6/16,UNI,214.07,5
./out/supercat6/89,SHAP,143.1,5
./out/supercat6/89,IG,125.36,5
./out/supercat6/89,UNI,135.0,5
./out/supercat6/73,SHAP,137.9,5
./out/supercat6/73,IG,121.83,5
./out/supercat6/73,UNI,130.45,5
./out/supercat6/87,SHAP,1344.86,5
./out/supercat6/87,IG,232.17,5
./out/supercat6/87,UNI,236.02,5
./out/supercat6/80,SHAP,1382.88,4
./out/supercat6/80,IG,930.95,4
./out/supercat6/80,UNI,940.67,4
./out/supercat6/74,SHAP,1497.75,4
./out/supercat6/74,IG,1012.4,4
./out/supercat6/74,UNI,991.44,4
./out/supercat6/6,SHAP,1728.59,5
./out/supercat6/6,IG,1620.23,5
./out/supercat6/6,UNI,1617.5,5
./out/supercat6/28,SHAP,1666.61,5
./out/supercat6/28,IG,1417.03,5
./out/supercat6/28,UNI,1441.77,5
./out/supercat6/17,SHAP,1305.59,4
./out/supercat6/17,IG,1033.96,4
./out/supercat6/17,UNI,1019.33,4
./out/supercat6/1,SHAP,1274.87,5
./out/supercat6/1,IG,190.58,5
./out/supercat6/1,UNI,194.37,5
./out/supercat6/10,SHAP,1305.64,5
./out/supercat6/10,IG,214.64,5
./out/supercat6/10,UNI,217.29,5
./out/supercat6/19,SHAP,1682.4,5
./out/supercat6/19,IG,1411.64,5
./out/supercat6/19,UNI,1402.03,5
./out/supercat6/26,SHAP,124.83,5
./out/supercat6/26,IG,105.03,5
./out/supercat6/26,UNI,115.33,5
./out/supercat6/8,SHAP,1562.37,5
./out/supercat6/8,IG,460.85,5
./out/supercat6/8,UNI,429.08,5
./out/supercat6/21,SHAP,1670.51,4
./out/supercat6/21,IG,1100.5,4
./out/supercat6/21,UNI,1087.22,4
./out/supercat6/81,SHAP,121.17,5
./out/supercat6/81,IG,103.22,5
./out/supercat6/81,UNI,113.19,5
./out/supercat6/86,SHAP,1485.56,4
./out/supercat6/86,IG,1037.53,4
./out/supercat6/86,UNI,1044.91,4
./out/supercat6/72,SHAP,137.6,5
./out/supercat6/72,IG,118.0,5
./out/supercat6/72,UNI,130.49,5
./out/supercat6/44,SHAP,2882.1,5
./out/supercat6/44,IG,2782.38,5
./out/supercat6/44,UNI,2580.15,5
./out/supercat6/43,SHAP,1619.14,4
./out/supercat6/43,IG,1196.53,4
./out/supercat6/43,UNI,1198.6,4
./out/supercat6/38,SHAP,1427.98,5
./out/supercat6/38,IG,523.82,5
./out/supercat6/38,UNI,540.88,5
./out/supercat6/36,SHAP,1034.64,4
./out/supercat6/36,IG,802.76,4
./out/supercat6/36,UNI,715.78,4
./out/supercat6/31,SHAP,1065.63,4
./out/supercat6/31,IG,815.75,4
./out/supercat6/31,UNI,744.21,4
./out/supercat6/91,SHAP,1968.1,5
./out/supercat6/91,IG,1695.38,5
./out/supercat6/91,UNI,1678.01,5
./out/supercat6/65,SHAP,1307.67,5
./out/supercat6/65,IG,215.63,5
./out/supercat6/65,UNI,222.89,5
./out/supercat6/96,SHAP,1351.6,5
./out/supercat6/96,IG,234.69,5
./out/supercat6/96,UNI,239.17,5
./out/supercat6/30,SHAP,2974.74,5
./out/supercat6/30,UNI,2743.09,5
./out/supercat6/37,SHAP,1450.63,4
./out/supercat6/37,IG,1213.44,4
./out/supercat6/37,UNI,1197.07,4
./out/supercat6/90,SHAP,144.06,5
./out/supercat6/90,IG,126.37,5
./out/supercat6/90,UNI,135.96,5
./out/supercat6/79,SHAP,2649.56,5
./out/supercat6/79,IG,2397.53,5
./out/supercat6/79,UNI,2460.12,5
./out/supercat6/41,SHAP,2252.21,5
./out/supercat6/41,IG,2287.26,5
./out/supercat6/41,UNI,2251.94,5
./out/supercat6/83,SHAP,128.6,5
./out/supercat6/83,IG,109.8,5
./out/supercat6/83,UNI,119.94,5
./out/supercat6/77,SHAP,121.38,5
./out/supercat6/77,IG,103.39,5
./out/supercat6/77,UNI,113.22,5
./out/supercat6/48,SHAP,2683.07,5
./out/supercat6/48,IG,2596.1,5
./out/supercat6/48,UNI,2600.05,5
./out/supercat6/70,SHAP,438.83,5
./out/supercat6/70,IG,149.58,5
./out/supercat6/70,UNI,156.41,5
./out/supercat6/84,SHAP,128.51,5
./out/supercat6/84,IG,109.69,5
./out/supercat6/84,UNI,119.88,5
./out/supercat6/24,SHAP,136.62,5
./out/supercat6/24,IG,116.42,5
./out/supercat6/24,UNI,127.35,5
./out/supercat6/23,SHAP,1805.95,5
./out/supercat6/23,IG,1483.83,5
./out/supercat6/23,UNI,1449.36,5
./out/supercat6/4,SHAP,1427.84,4
./out/supercat6/4,IG,911.86,4
./out/supercat6/4,UNI,894.09,4
./out/supercat6/3,SHAP,1784.47,5
./out/supercat6/3,IG,1365.23,5
./out/supercat6/3,UNI,1793.85,5
./out/supercat6/12,SHAP,403.15,5
./out/supercat6/12,IG,133.19,5
./out/supercat6/12,UNI,145.7,5
./out/supercat6/85,SHAP,1166.32,4
./out/supercat6/85,IG,582.3,4
./out/supercat6/85,UNI,585.99,4
./out/supercat6/71,SHAP,1582.34,5
./out/supercat6/71,IG,1418.07,5
./out/supercat6/71,UNI,1578.09,5
./out/supercat6/76,SHAP,2638.58,5
./out/supercat6/76,IG,2365.48,5
./out/supercat6/76,UNI,2450.04,5
./out/supercat6/82,SHAP,1010.82,5
./out/supercat6/82,IG,189.56,5
./out/supercat6/82,UNI,193.42,5
./out/supercat6/47,SHAP,1604.98,4
./out/supercat6/47,IG,1156.73,4
./out/supercat6/47,UNI,1167.79,4
./out/supercat6/78,SHAP,2634.54,5
./out/supercat6/78,IG,2399.18,5
./out/supercat6/78,UNI,2441.97,5
./out/supercat6/13,SHAP,1556.54,5
./out/supercat6/13,IG,1494.82,5
./out/supercat6/13,UNI,1501.53,5
./out/supercat6/5,SHAP,1886.7,5
./out/supercat6/5,IG,644.35,5
./out/supercat6/5,UNI,650.21,5
./out/supercat6/14,SHAP,407.95,5
./out/supercat6/14,IG,146.99,5
./out/supercat6/14,UNI,151.22,5
./out/supercat6/22,SHAP,1773.59,4
./out/supercat6/22,IG,1241.7,4
./out/supercat6/22,UNI,1235.37,4
./out/supercat6/25,SHAP,2190.53,5
./out/supercat6/25,IG,1595.55,5
./out/supercat6/25,UNI,1626.15,5
./out/supercat7/50,SHAP,1597.37,5
./out/supercat7/50,IG,1288.13,5
./out/supercat7/50,UNI,1269.85,5
./out/supercat7/57,SHAP,2155.44,5
./out/supercat7/57,IG,1742.8,5
./out/supercat7/57,UNI,2103.71,5
./out/supercat7/32,SHAP,1262.51,4
./out/supercat7/32,IG,861.32,4
./out/supercat7/32,UNI,827.52,4
./out/supercat7/35,SHAP,1679.89,5
./out/supercat7/35,IG,1381.91,5
./out/supercat7/35,UNI,1466.43,5
./out/supercat7/56,SHAP,115.84,5
./out/supercat7/56,IG,99.53,5
./out/supercat7/56,UNI,109.44,5
./out/supercat7/51,SHAP,1748.94,5
./out/supercat7/51,IG,1415.75,5
./out/supercat7/51,UNI,1407.84,5
./out/supercat7/34,SHAP,1760.51,5
./out/supercat7/34,IG,1687.25,5
./out/supercat7/34,UNI,1669.28,5
./out/supercat7/33,SHAP,1081.1,4
./out/supercat7/33,IG,666.38,4
./out/supercat7/33,UNI,647.89,4
./out/supercat7/20,SHAP,1257.71,5
./out/supercat7/20,IG,190.76,5
./out/supercat7/20,UNI,196.83,5
./out/supercat7/18,SHAP,126.11,5
./out/supercat7/18,IG,107.45,5
./out/supercat7/18,UNI,119.13,5
./out/supercat7/11,SHAP,1851.93,4
./out/supercat7/11,IG,1395.49,4
./out/supercat7/11,UNI,1373.85,4
./out/supercat7/7,SHAP,1757.19,5
./out/supercat7/7,IG,1642.47,5
./out/supercat7/7,UNI,1658.96,5
./out/supercat7/29,SHAP,366.48,5
./out/supercat7/29,IG,129.9,5
./out/supercat7/29,UNI,133.66,5
./out/supercat7/16,SHAP,1545.94,5
./out/supercat7/16,IG,1413.01,5
./out/supercat7/16,UNI,1393.33,5
./out/supercat7/42,SHAP,1814.78,5
./out/supercat7/42,IG,1723.94,5
./out/supercat7/42,UNI,1710.14,5
./out/supercat7/45,SHAP,1491.73,4
./out/supercat7/45,IG,1153.67,4
./out/supercat7/45,UNI,1153.72,4
./out/supercat7/6,SHAP,448.55,5
./out/supercat7/6,IG,148.07,5
./out/supercat7/6,UNI,159.75,5
./out/supercat7/28,SHAP,1351.94,4
./out/supercat7/28,IG,903.32,4
./out/supercat7/28,UNI,909.98,4
./out/supercat7/17,SHAP,1454.44,5
./out/supercat7/17,IG,1480.65,5
./out/supercat7/17,UNI,1248.24,5
./out/supercat7/1,SHAP,1093.56,5
./out/supercat7/1,IG,215.7,5
./out/supercat7/1,UNI,227.52,5
./out/supercat7/10,SHAP,1217.48,5
./out/supercat7/10,IG,280.95,5
./out/supercat7/10,UNI,299.14,5
./out/supercat7/19,SHAP,1747.46,5
./out/supercat7/19,IG,549.21,5
./out/supercat7/19,UNI,508.08,5
./out/supercat7/8,SHAP,2342.35,5
./out/supercat7/8,IG,2402.23,5
./out/supercat7/8,UNI,2391.46,5
./out/supercat7/43,SHAP,1882.88,5
./out/supercat7/43,IG,1813.51,5
./out/supercat7/43,UNI,1737.12,5
./out/supercat7/38,SHAP,131.97,5
./out/supercat7/38,IG,113.51,5
./out/supercat7/38,UNI,124.19,5
./out/supercat7/36,SHAP,138.45,5
./out/supercat7/36,IG,120.33,5
./out/supercat7/36,UNI,130.34,5
./out/supercat7/31,SHAP,2177.63,5
./out/supercat7/31,IG,1609.65,5
./out/supercat7/31,UNI,1510.28,5
./out/supercat7/54,SHAP,1377.25,4
./out/supercat7/54,IG,633.56,4
./out/supercat7/54,UNI,540.69,4
./out/supercat7/53,SHAP,1316.3,5
./out/supercat7/53,IG,226.02,5
./out/supercat7/53,UNI,232.0,5
./out/supercat7/30,SHAP,1580.14,5
./out/supercat7/30,IG,1299.37,5
./out/supercat7/30,UNI,1310.64,5
./out/supercat7/37,SHAP,1105.91,4
./out/supercat7/37,IG,868.9,4
./out/supercat7/37,UNI,877.24,4
./out/supercat7/39,SHAP,133.14,5
./out/supercat7/39,IG,116.08,5
./out/supercat7/39,UNI,125.43,5
./out/supercat7/52,SHAP,1697.05,4
./out/supercat7/52,IG,940.78,4
./out/supercat7/52,UNI,895.46,4
./out/supercat7/55,SHAP,2706.41,5
./out/supercat7/55,IG,3560.45,5
./out/supercat7/55,UNI,3199.08,5
./out/supercat7/46,SHAP,2009.96,5
./out/supercat7/46,IG,1769.34,5
./out/supercat7/46,UNI,1961.09,5
./out/supercat7/48,SHAP,1624.69,5
./out/supercat7/48,IG,1540.7,5
./out/supercat7/48,UNI,1537.73,5
./out/supercat7/24,SHAP,1822.53,4
./out/supercat7/24,IG,1105.86,4
./out/supercat7/24,UNI,1114.01,4
./out/supercat7/23,SHAP,125.24,5
./out/supercat7/23,IG,108.55,5
./out/supercat7/23,UNI,118.2,5
./out/supercat7/3,SHAP,1698.57,5
./out/supercat7/3,IG,1548.92,5
./out/supercat7/3,UNI,1506.4,5
./out/supercat7/12,SHAP,1810.47,4
./out/supercat7/12,IG,1340.69,4
./out/supercat7/12,UNI,1305.15,4
./out/supercat7/49,SHAP,1390.02,5
./out/supercat7/49,IG,234.19,5
./out/supercat7/49,UNI,240.33,5
./out/supercat7/47,SHAP,1590.47,5
./out/supercat7/47,IG,1496.71,5
./out/supercat7/47,UNI,1520.64,5
./out/supercat7/2,SHAP,2764.27,5
./out/supercat7/2,UNI,2541.95,5
./out/supercat7/13,SHAP,1413.58,5
./out/supercat7/13,IG,508.1,5
./out/supercat7/13,UNI,534.13,5
./out/supercat7/5,SHAP,141.26,5
./out/supercat7/5,IG,121.55,5
./out/supercat7/5,UNI,134.77,5
./out/supercat7/14,IG,2705.93,5
./out/supercat7/14,UNI,2797.37,5
./out/supercat7/22,SHAP,1121.71,4
./out/supercat7/22,IG,867.38,4
./out/supercat7/22,UNI,880.72,4
./out/supercat7/25,SHAP,1361.13,4
./out/supercat7/25,IG,843.48,4
./out/supercat7/25,UNI,840.3,4
./out/supercat8/35,SHAP,1229.66,5
./out/supercat8/35,IG,180.39,5
./out/supercat8/35,UNI,183.7,5
./out/supercat8/34,SHAP,1602.11,5
./out/supercat8/34,IG,1261.63,5
./out/supercat8/34,UNI,1250.69,5
./out/supercat8/33,SHAP,1338.14,5
./out/supercat8/33,IG,228.14,5
./out/supercat8/33,UNI,231.96,5
./out/supercat8/18,SHAP,2139.55,5
./out/supercat8/18,IG,2065.45,5
./out/supercat8/18,UNI,1902.32,5
./out/supercat8/27,SHAP,1520.55,5
./out/supercat8/27,IG,452.11,5
./out/supercat8/27,UNI,447.74,5
./out/supercat8/29,SHAP,2726.47,5
./out/supercat8/29,IG,2588.55,5
./out/supercat8/29,UNI,2574.96,5
./out/supercat8/6,SHAP,1549.46,4
./out/supercat8/6,IG,1004.21,4
./out/supercat8/6,UNI,1000.01,4
./out/supercat8/28,SHAP,2699.15,5
