name,method,time to repair,number of changes
./out/mario3/8,UNI,2567.54,1
./out/mario3/21,IG,1664.83,1
./out/mario3/21,UNI,1657.66,1
./out/mario3/86,SHAP,569.76,1
./out/mario3/86,IG,832.95,1
./out/mario3/86,UNI,625.95,1
./out/mario3/72,SHAP,1330.18,1
./out/mario3/72,IG,1886.22,1
./out/mario3/72,UNI,1884.11,1
./out/mario3/88,SHAP,516.7,1
./out/mario3/88,IG,985.37,1
./out/mario3/88,UNI,554.61,1
./out/mario3/36,SHAP,976.54,1
./out/mario3/36,IG,2953.89,1
./out/mario3/36,UNI,2482.69,1
./out/mario3/91,SHAP,662.56,1
./out/mario3/91,UNI,665.31,1
./out/mario3/53,SHAP,541.7,1
./out/mario3/53,IG,826.71,1
./out/mario3/53,UNI,620.54,1
./out/mario3/39,IG,2597.91,1
./out/mario3/39,UNI,2598.87,1
./out/mario3/48,SHAP,109.41,1
./out/mario3/48,IG,114.83,1
./out/mario3/48,UNI,110.63,1
./out/mario3/24,SHAP,289.77,1
./out/mario3/24,IG,1397.55,1
./out/mario3/24,UNI,806.61,1
./out/mario3/23,SHAP,216.92,1
./out/mario3/23,IG,217.78,1
./out/mario3/23,UNI,210.95,1
./out/mario3/4,SHAP,7245.0,1
./out/mario3/4,IG,2676.87,1
./out/mario3/4,UNI,2643.77,1
./out/mario3/3,SHAP,1540.09,1
./out/mario3/3,IG,1531.16,1
./out/mario3/3,UNI,1553.64,1
./out/mario3/49,SHAP,173.15,1
./out/mario3/49,IG,167.19,1
./out/mario3/49,UNI,173.0,1
./out/mario3/78,SHAP,100.65,1
./out/mario3/78,IG,99.37,1
./out/mario3/78,UNI,100.88,1
./out/mario3/2,SHAP,1523.43,1
./out/mario3/2,IG,1507.71,1
./out/mario3/2,UNI,1543.32,1
./out/mario3/13,SHAP,205.64,1
./out/mario3/13,IG,1384.21,1
./out/mario3/13,UNI,1368.81,1
./out/mario3/5,SHAP,184.17,2
./out/mario3/5,IG,182.89,1
./out/mario3/5,UNI,184.57,1
./out/mario3/22,SHAP,432.57,1
./out/mario3/22,IG,1619.52,1
./out/mario3/22,UNI,1640.73,1
./out/mario4/66,SHAP,721.56,1
./out/mario4/66,IG,2554.34,1
./out/mario4/66,UNI,725.34,1
./out/mario4/35,SHAP,678.31,1
./out/mario4/35,IG,920.15,1
./out/mario4/35,UNI,704.46,1
./out/mario4/20,IG,1575.58,1
./out/mario4/20,UNI,2402.36,1
./out/mario4/18,IG,785.84,1
./out/mario4/18,UNI,1447.19,1
./out/mario4/9,SHAP,7255.83,1
./out/mario4/9,IG,3856.35,1
./out/mario4/9,UNI,3819.64,1
./out/mario4/7,SHAP,987.38,1
./out/mario4/7,IG,4054.77,1
./out/mario4/7,UNI,953.99,1
./out/mario4/16,SHAP,121.56,1
./out/mario4/16,UNI,133.31,1
./out/mario4/42,SHAP,597.23,1
./out/mario4/42,UNI,592.02,1
./out/mario4/89,IG,4638.64,1
./out/mario4/89,UNI,4698.2,1
./out/mario4/73,SHAP,914.02,1
./out/mario4/73,IG,1946.69,1
./out/mario4/73,UNI,924.72,1
./out/mario4/6,SHAP,732.31,1
./out/mario4/6,IG,736.81,1
./out/mario4/6,UNI,1628.4,1
./out/mario4/28,IG,1817.42,1
./out/mario4/28,UNI,1824.58,1
./out/mario4/1,SHAP,2780.19,1
./out/mario4/1,IG,2768.73,1
./out/mario4/1,UNI,693.76,1
./out/mario4/26,SHAP,2223.64,1
./out/mario4/26,IG,2215.46,1
./out/mario4/26,UNI,2220.97,1
./out/mario4/21,SHAP,1213.53,1
./out/mario4/21,IG,2105.11,1
./out/mario4/21,UNI,2969.5,1
./out/mario4/86,SHAP,505.28,1
./out/mario4/86,UNI,697.31,1
./out/mario4/72,SHAP,2910.32,1
./out/mario4/72,UNI,2914.17,1
./out/mario4/31,IG,2782.67,1
./out/mario4/31,UNI,2914.92,1
./out/mario4/65,IG,2409.1,1
./out/mario4/65,UNI,1901.15,1
./out/mario4/62,SHAP,1641.99,1
./out/mario4/62,UNI,1779.49,1
./out/mario4/54,SHAP,194.62,1
./out/mario4/54,IG,193.66,1
./out/mario4/54,UNI,194.44,1
./out/mario4/37,SHAP,664.15,1
./out/mario4/37,UNI,666.81,1
./out/mario4/55,SHAP,1621.22,1
./out/mario4/55,IG,2715.22,1
./out/mario4/55,UNI,2699.34,1
./out/mario4/63,SHAP,129.38,1
./out/mario4/63,IG,134.05,1
./out/mario4/63,UNI,130.02,1
./out/mario4/79,SHAP,529.87,1
./out/mario4/79,IG,2346.95,1
./out/mario4/79,UNI,610.03,1
./out/mario4/83,IG,2217.57,1
./out/mario4/83,UNI,2209.19,1
./out/mario4/15,IG,677.7,1
./out/mario4/15,UNI,680.87,1
./out/mario4/3,SHAP,10389.76,1
./out/mario4/3,IG,4678.16,1
./out/mario4/3,UNI,3800.89,1
./out/mario4/76,SHAP,503.62,1
./out/mario4/76,IG,514.06,1
./out/mario4/76,UNI,503.57,1
./out/mario4/82,SHAP,2065.09,1
./out/mario4/82,IG,1990.06,1
./out/mario4/82,UNI,2079.02,1
./out/mario4/49,SHAP,628.12,1
./out/mario4/49,IG,874.78,1
./out/mario4/49,UNI,672.47,1
./out/mario4/47,SHAP,988.52,1
./out/mario4/47,IG,2294.05,1
./out/mario4/47,UNI,1905.28,1
./out/mario4/5,SHAP,722.37,1
./out/mario4/5,IG,2273.09,1
./out/mario4/5,UNI,2273.16,1
./out/mario5/61,IG,,34
./out/mario5/61,UNI,,
./out/mario5/50,SHAP,1097.58,1
./out/mario5/50,IG,2936.12,1
./out/mario5/50,UNI,2487.83,1
./out/mario5/68,SHAP,3599.25,1
./out/mario5/68,IG,3326.13,1
./out/mario5/68,UNI,1161.93,1
./out/mario5/35,SHAP,180.82,1
./out/mario5/35,IG,181.42,1
./out/mario5/35,UNI,180.6,1
./out/mario5/51,SHAP,1787.18,1
./out/mario5/51,IG,8631.91,1
./out/mario5/51,UNI,2025.55,1
./out/mario5/18,SHAP,38.14,1
./out/mario5/18,IG,78.92,1
./out/mario5/18,UNI,37.89,1
./out/mario5/27,SHAP,651.52,1
./out/mario5/27,UNI,667.56,1
./out/mario5/9,IG,5828.1,1
./out/mario5/9,UNI,4651.09,1
./out/mario5/7,IG,1305.55,1
./out/mario5/7,UNI,1295.47,1
./out/mario5/28,SHAP,987.33,1
./out/mario5/28,IG,1210.34,1
./out/mario5/28,UNI,1162.36,1
./out/mario5/10,IG,1288.66,1
./out/mario5/10,UNI,921.95,1
./out/mario5/26,SHAP,,27
./out/mario5/26,UNI,2927.65,1
./out/mario5/21,SHAP,669.66,1
./out/mario5/21,UNI,684.89,1
./out/mario5/36,SHAP,101.32,1
./out/mario5/36,IG,105.91,1
./out/mario5/36,UNI,102.21,1
./out/mario5/65,IG,2075.92,1
./out/mario5/65,UNI,2122.9,1
./out/mario5/62,SHAP,306.68,1
./out/mario5/62,IG,597.91,1
./out/mario5/62,UNI,299.5,1
./out/mario5/55,SHAP,129.1,1
./out/mario5/55,IG,162.09,1
./out/mario5/55,UNI,128.85,1
./out/mario5/48,SHAP,2414.25,1
./out/mario5/48,IG,2075.57,1
./out/mario5/48,UNI,2092.9,1
./out/mario5/4,SHAP,790.39,1
./out/mario5/4,IG,2877.27,1
./out/mario5/4,UNI,205.86,1
./out/mario5/3,SHAP,3263.0,1
./out/mario5/3,IG,3265.28,1
./out/mario5/3,UNI,3264.79,1
./out/mario5/12,SHAP,331.59,1
./out/mario5/12,IG,508.84,1
./out/mario5/12,UNI,250.94,1
./out/mario5/47,IG,2504.07,1
./out/mario5/47,UNI,2525.12,1
./out/mario5/2,SHAP,147.73,2
./out/mario5/2,IG,140.91,1
./out/mario5/2,UNI,271.96,1
./out/mario5/13,IG,585.09,1
./out/mario5/13,UNI,946.73,1
./out/mario5/5,SHAP,10608.35,1
./out/mario5/5,IG,5209.22,1
./out/mario5/5,UNI,979.04,1
./out/mario5/14,SHAP,253.36,1
./out/mario5/14,IG,259.08,1
./out/mario5/14,UNI,260.69,1
./out/mario5/22,SHAP,2490.13,1
./out/mario5/22,UNI,2533.2,1
./out/mario6/57,IG,2790.42,1
./out/mario6/57,UNI,923.35,1
./out/mario6/32,SHAP,1753.72,1
./out/mario6/32,UNI,2012.47,1
./out/mario6/18,SHAP,32.9,1
./out/mario6/18,IG,38.57,1
./out/mario6/18,UNI,34.27,1
./out/mario6/9,SHAP,212.88,1
./out/mario6/9,UNI,2573.14,1
./out/mario6/7,SHAP,653.77,1
./out/mario6/7,IG,1064.67,1
./out/mario6/7,UNI,1445.97,1
./out/mario6/16,SHAP,441.17,1
./out/mario6/16,IG,2553.58,1
./out/mario6/16,UNI,445.15,1
./out/mario6/45,SHAP,1959.31,1
./out/mario6/45,UNI,2105.42,1
./out/mario6/6,SHAP,221.66,1
./out/mario6/6,IG,2128.94,1
./out/mario6/6,UNI,954.77,1
./out/mario6/28,SHAP,944.33,1
./out/mario6/28,IG,1422.13,1
./out/mario6/28,UNI,1317.78,1
./out/mario6/17,SHAP,151.12,1
./out/mario6/17,UNI,251.67,1
./out/mario6/1,SHAP,526.4,1
./out/mario6/1,IG,521.96,1
./out/mario6/1,UNI,524.53,1
./out/mario6/10,IG,1577.48,1
./out/mario6/10,UNI,1540.25,1
./out/mario6/19,SHAP,482.19,1
./out/mario6/19,IG,887.11,1
./out/mario6/19,UNI,871.32,1
./out/mario6/72,SHAP,134.85,1
./out/mario6/72,IG,172.02,1
./out/mario6/72,UNI,134.75,1
./out/mario6/44,SHAP,487.33,1
./out/mario6/44,IG,871.26,1
./out/mario6/44,UNI,494.83,1
./out/mario6/88,SHAP,633.09,1
./out/mario6/88,IG,3713.83,1
./out/mario6/88,UNI,702.29,1
./out/mario6/38,SHAP,609.52,1
./out/mario6/38,IG,843.1,1
./out/mario6/38,UNI,651.48,1
./out/mario6/31,SHAP,185.9,1
./out/mario6/31,IG,187.17,1
./out/mario6/31,UNI,185.93,1
./out/mario6/54,SHAP,2241.92,1
./out/mario6/54,UNI,2261.06,1
./out/mario6/41,SHAP,722.33,1
./out/mario6/41,IG,939.94,1
./out/mario6/41,UNI,795.22,1
./out/mario6/83,SHAP,689.05,1
./out/mario6/83,IG,690.8,1
./out/mario6/83,UNI,688.81,1
./out/mario6/4,IG,10771.5,1
./out/mario6/4,UNI,10802.0,1
./out/mario6/15,SHAP,152.31,1
./out/mario6/15,UNI,253.12,1
./out/mario6/3,SHAP,1838.11,1
./out/mario6/3,IG,454.81,1
./out/mario6/3,UNI,189.59,1
./out/mario6/12,IG,590.42,1
./out/mario6/12,UNI,587.53,1
./out/mario6/49,SHAP,100.37,1
./out/mario6/49,IG,100.45,1
./out/mario6/49,UNI,100.63,1
./out/mario6/40,SHAP,479.63,1
./out/mario6/40,UNI,533.33,1
./out/mario7/66,SHAP,1046.26,1
./out/mario7/66,IG,2055.12,1
./out/mario7/66,UNI,1618.02,1
./out/mario7/50,SHAP,453.03,1
./out/mario7/50,IG,5443.86,1
./out/mario7/50,UNI,451.86,1
./out/mario7/67,SHAP,592.48,1
./out/mario7/67,IG,844.51,1
./out/mario7/67,UNI,634.56,1
./out/mario7/93,SHAP,270.67,1
./out/mario7/93,IG,529.45,1
./out/mario7/93,UNI,263.28,1
./out/mario7/60,SHAP,1607.0,1
./out/mario7/60,UNI,1612.93,1
./out/mario7/33,SHAP,2591.26,1
./out/mario7/33,UNI,2551.81,1
./out/mario7/89,SHAP,294.78,1
./out/mario7/89,IG,565.94,1
./out/mario7/89,UNI,288.18,1
./out/mario7/10,IG,1243.14,1
./out/mario7/10,UNI,1156.56,1
./out/mario7/26,IG,2916.03,1
./out/mario7/26,UNI,2002.58,1
./out/mario7/72,SHAP,761.41,1
./out/mario7/72,IG,981.71,1
./out/mario7/72,UNI,909.13,1
./out/mario7/31,IG,2360.21,1
./out/mario7/31,UNI,693.04,1
./out/mario7/62,SHAP,675.24,1
./out/mario7/62,IG,675.68,1
./out/mario7/62,UNI,675.42,1
./out/mario7/70,SHAP,1143.77,1
./out/mario7/70,UNI,1143.47,1
./out/mario7/24,SHAP,38.45,1
./out/mario7/24,IG,77.98,1
./out/mario7/24,UNI,37.72,1
./out/mario7/85,SHAP,1489.93,1
./out/mario7/85,IG,1785.39,1
./out/mario7/85,UNI,1638.37,1
./out/mario7/76,SHAP,2490.83,1
./out/mario7/76,UNI,2875.22,1
./out/mario7/82,SHAP,107.7,1
./out/mario7/82,IG,105.29,1
./out/mario7/82,UNI,107.9,1
./out/mario7/13,SHAP,1504.54,1
./out/mario7/13,IG,2712.81,1
./out/mario7/13,UNI,2646.6,1
./out/mario7/14,SHAP,1487.92,1
./out/mario7/14,IG,1483.02,1
./out/mario7/14,UNI,1491.41,1
./out/mario7/22,SHAP,61.95,1
./out/mario7/22,IG,59.96,1
./out/mario7/22,UNI,60.62,1
./out/mario7/25,IG,2888.07,1
./out/mario7/25,UNI,2848.85,1
./out/mario8/56,IG,1079.0,1
./out/mario8/56,UNI,224.67,1
./out/mario8/60,SHAP,587.63,1
./out/mario8/60,IG,601.87,1
./out/mario8/60,UNI,587.6,1
./out/mario8/34,SHAP,229.54,1
./out/mario8/34,IG,232.02,1
./out/mario8/34,UNI,224.99,1
./out/mario8/27,SHAP,757.31,1
./out/mario8/27,IG,745.4,1
./out/mario8/27,UNI,772.07,1
./out/mario8/89,SHAP,723.49,1
./out/mario8/89,IG,724.32,1
./out/mario8/89,UNI,723.19,1
./out/mario8/73,IG,973.92,1
./out/mario8/73,UNI,213.14,1
./out/mario8/74,SHAP,1310.01,1
./out/mario8/74,UNI,1356.25,1
./out/mario8/28,IG,4733.36,2
./out/mario8/28,UNI,4824.15,2
./out/mario8/17,SHAP,142.59,1
./out/mario8/17,IG,43.15,1
./out/mario8/17,UNI,40.89,1
./out/mario8/26,SHAP,2758.32,1
./out/mario8/26,IG,1579.71,1
./out/mario8/26,UNI,1559.34,1
./out/mario8/88,SHAP,519.14,1
./out/mario8/88,IG,980.56,1
./out/mario8/88,UNI,540.74,1
./out/mario8/38,SHAP,186.74,1
./out/mario8/38,UNI,242.56,1
./out/mario8/36,SHAP,1257.05,1
./out/mario8/36,IG,473.71,1
./out/mario8/36,UNI,509.43,1
./out/mario8/91,IG,1787.58,1
./out/mario8/91,UNI,1778.79,1
./out/mario8/53,SHAP,110.34,1
./out/mario8/53,IG,110.03,1
./out/mario8/53,UNI,110.59,1
./out/mario8/30,IG,1379.55,1
./out/mario8/30,UNI,1389.78,1
./out/mario8/37,SHAP,1174.58,1
./out/mario8/37,IG,1991.12,1
./out/mario8/37,UNI,2871.02,1
./out/mario8/90,IG,2678.75,1
./out/mario8/90,UNI,2689.35,1
./out/mario8/46,SHAP,764.29,1
./out/mario8/46,IG,778.49,1
./out/mario8/46,UNI,758.35,1
./out/mario8/83,SHAP,91.13,1
./out/mario8/83,IG,91.13,1
./out/mario8/83,UNI,91.25,1
./out/mario8/15,IG,109.5,1
./out/mario8/15,UNI,115.12,1
./out/mario8/85,IG,1250.91,1
./out/mario8/85,UNI,334.15,1
./out/mario9/50,IG,947.6,1
./out/mario9/50,UNI,194.29,1
./out/mario9/51,IG,2066.82,1
./out/mario9/51,UNI,2068.21,1
./out/mario9/60,SHAP,438.85,1
./out/mario9/60,UNI,408.79,1
./out/mario9/20,SHAP,279.44,1
./out/mario9/20,IG,584.62,1
./out/mario9/20,UNI,273.23,1
./out/mario9/9,SHAP,197.76,1
./out/mario9/9,IG,195.77,1
./out/mario9/9,UNI,196.95,1
./out/mario9/11,SHAP,315.91,1
./out/mario9/11,IG,1367.33,1
./out/mario9/11,UNI,1376.51,1
./out/mario9/16,SHAP,66.78,1
./out/mario9/16,IG,67.66,1
./out/mario9/16,UNI,67.99,1
./out/mario9/42,SHAP,2244.86,1
./out/mario9/42,IG,2242.7,1
./out/mario9/42,UNI,2183.81,1
./out/mario9/6,SHAP,1358.89,1
./out/mario9/6,IG,1746.49,1
./out/mario9/6,UNI,1751.4,1
./out/mario9/1,IG,237.75,1
./out/mario9/1,UNI,13850.88,1
./out/mario9/10,SHAP,156.11,1
./out/mario9/10,IG,397.75,1
./out/mario9/10,UNI,198.16,1
./out/mario9/8,SHAP,29.81,1
./out/mario9/8,IG,34.81,1
./out/mario9/8,UNI,31.04,1
./out/mario9/36,SHAP,1996.28,1
./out/mario9/36,UNI,2013.78,1
./out/mario9/46,SHAP,452.46,1
./out/mario9/46,UNI,506.11,1
./out/mario9/79,SHAP,1625.78,1
./out/mario9/79,UNI,1860.12,1
./out/mario9/77,SHAP,1271.72,1
./out/mario9/77,UNI,1333.42,1
./out/mario9/4,IG,1880.78,1
./out/mario9/4,UNI,1927.39,1
./out/mario9/3,SHAP,2023.73,1
./out/mario9/3,UNI,964.62,1
./out/mario9/71,SHAP,2109.45,1
./out/mario9/71,IG,2822.66,1
./out/mario9/71,UNI,2101.06,1
./out/mario9/5,IG,1310.81,1
./out/mario9/5,UNI,971.35,1
./out/mario9/14,IG,958.41,1
./out/mario9/14,UNI,921.93,1
./out/mario10/18,IG,2792.0,1
./out/mario10/18,UNI,932.29,1
./out/mario10/16,SHAP,501.3,1
./out/mario10/16,UNI,688.51,1
./out/mario10/6,SHAP,812.69,1
./out/mario10/6,IG,807.94,1
./out/mario10/6,UNI,813.94,1
./out/mario10/28,SHAP,419.07,1
./out/mario10/28,IG,1162.14,1
./out/mario10/28,UNI,419.16,1
./out/mario10/41,SHAP,1129.97,1
./out/mario10/41,UNI,1144.83,1
./out/mario10/4,SHAP,520.76,1
./out/mario10/4,UNI,571.26,1
./out/mario10/22,SHAP,486.4,1
./out/mario10/22,UNI,678.58,1
./out/mario11/50,SHAP,554.34,1
./out/mario11/50,IG,1443.37,1
./out/mario11/50,UNI,552.45,1
./out/mario11/18,SHAP,2578.03,1
./out/mario11/18,UNI,2598.36,1
./out/mario11/6,SHAP,210.43,1
./out/mario11/6,IG,211.32,1
./out/mario11/6,UNI,210.19,1
./out/mario11/10,SHAP,688.59,1
./out/mario11/10,IG,689.37,1
./out/mario11/10,UNI,688.67,1
./out/mario11/44,SHAP,1233.92,1
./out/mario11/44,UNI,1007.69,1
./out/mario11/43,SHAP,880.0,1
./out/mario11/43,UNI,883.67,1
./out/mario11/31,SHAP,545.51,1
./out/mario11/31,IG,1577.93,1
./out/mario11/31,UNI,557.85,1
./out/mario11/54,SHAP,757.44,1
./out/mario11/54,IG,758.68,1
./out/mario11/54,UNI,757.02,1
./out/mario11/53,SHAP,115.74,1
./out/mario11/53,IG,121.94,1
./out/mario11/53,UNI,117.33,1
./out/mario11/52,SHAP,805.84,1
./out/mario11/52,UNI,812.95,1
./out/mario11/24,SHAP,970.39,1
./out/mario11/24,IG,1240.49,1
./out/mario11/24,UNI,997.22,1
./out/mario11/23,SHAP,1328.15,1
./out/mario11/23,UNI,2462.08,1
./out/mario11/5,SHAP,2345.93,1
./out/mario11/5,IG,2439.13,1
./out/mario11/5,UNI,2423.42,1
./out/mario11/14,SHAP,588.34,1
./out/mario11/14,IG,828.46,1
./out/mario11/14,UNI,633.18,1
./out/mario11/22,SHAP,1798.16,1
./out/mario11/22,UNI,1816.26,1
./out/mario11/25,SHAP,2561.09,1
./out/mario11/25,UNI,2566.06,1
./out/mario12/7,SHAP,195.61,1
./out/mario12/7,IG,196.46,1
./out/mario12/7,UNI,195.44,1
./out/mario12/6,IG,2016.6,1
./out/mario12/6,UNI,1936.84,1
./out/mario12/1,SHAP,522.63,1
./out/mario12/1,IG,1190.39,1
./out/mario12/1,UNI,534.32,1
./out/mario12/10,SHAP,1921.07,1
./out/mario12/10,UNI,1949.86,1
./out/mario12/19,SHAP,332.96,1
./out/mario12/19,IG,478.56,1
./out/mario12/19,UNI,333.09,1
./out/mario12/26,SHAP,1973.58,1
./out/mario12/26,UNI,2060.53,1
./out/mario12/44,SHAP,1446.0,1
./out/mario12/44,IG,1748.62,1
./out/mario12/44,UNI,1655.03,1
./out/mario12/53,SHAP,2791.57,1
./out/mario12/53,UNI,3182.13,1
./out/mario12/30,SHAP,436.88,1
./out/mario12/30,UNI,564.7,1
./out/mario12/55,SHAP,268.0,1
./out/mario12/55,IG,508.86,1
./out/mario12/55,UNI,261.1,1
./out/mario12/15,SHAP,116.31,1
./out/mario12/15,IG,115.8,1
./out/mario12/15,UNI,116.58,1
./out/mario12/2,SHAP,656.36,1
./out/mario12/2,IG,6157.12,1
./out/mario12/2,UNI,658.38,1
./out/mario12/13,SHAP,652.13,1
./out/mario12/13,IG,2511.61,1
./out/mario12/13,UNI,731.58,1
./out/mario12/5,SHAP,1006.68,1
./out/mario12/5,UNI,1072.09,1
./out/mario12/22,SHAP,1015.27,1
./out/mario12/22,IG,2012.78,1
./out/mario12/22,UNI,2010.42,1
./out/mario13/27,SHAP,3537.31,1
./out/mario13/27,IG,1321.69,1
./out/mario13/27,UNI,1335.09,1
./out/mario13/6,IG,2058.81,1
./out/mario13/6,UNI,2062.62,1
./out/mario13/17,IG,1333.92,1
./out/mario13/17,UNI,1366.72,1
./out/mario13/26,SHAP,103.77,1
./out/mario13/26,IG,131.98,1
./out/mario13/26,UNI,103.28,1
./out/mario13/24,SHAP,4151.28,1
./out/mario13/24,IG,4527.06,1
./out/mario13/24,UNI,3454.99,1
./out/mario14/27,IG,3897.88,1
./out/mario14/27,UNI,807.19,1
./out/mario14/10,SHAP,173.2,1
./out/mario14/10,IG,174.26,1
./out/mario14/10,UNI,173.03,1
./out/mario14/21,SHAP,1130.58,1
./out/mario14/21,IG,2691.34,1
./out/mario14/21,UNI,2289.01,1
./out/mario14/15,SHAP,89.89,1
./out/mario14/15,IG,89.99,1
./out/mario14/15,UNI,90.11,1
./out/mario14/3,SHAP,2369.84,1
./out/mario14/3,UNI,2717.25,1
./out/mario14/13,SHAP,89.6,1
./out/mario14/13,IG,89.92,1
./out/mario14/13,UNI,89.81,1
./out/mario14/22,SHAP,176.83,1
./out/mario14/22,IG,177.29,1
./out/mario14/22,UNI,176.61,1
