name,method,time to repair,number of changes
./out/cave1/82,UNI,0.98,1
./out/cave1/49,SHAP,13.24,5
./out/cave1/49,IG,7.93,5
./out/cave1/49,UNI,3.71,5
./out/cave1/40,SHAP,0.81,2
./out/cave1/40,IG,1.51,2
./out/cave1/40,UNI,1.81,2
./out/cave1/47,SHAP,1.02,5
./out/cave1/47,IG,1.57,4
./out/cave1/47,UNI,1.78,4
./out/cave1/78,SHAP,0.81,2
./out/cave1/78,IG,1.19,2
./out/cave1/78,UNI,1.18,2
./out/cave1/2,SHAP,0.86,1
./out/cave1/2,IG,1.15,1
./out/cave1/2,UNI,1.2,1
./out/cave1/13,SHAP,0.8,1
./out/cave1/13,IG,0.96,1
./out/cave1/13,UNI,1.0,1
./out/cave1/5,SHAP,0.81,1
./out/cave1/5,IG,1.16,1
./out/cave1/5,UNI,1.03,1
./out/cave1/14,SHAP,5.33,6
./out/cave1/14,IG,7.98,6
./out/cave1/14,UNI,3.71,6
./out/cave1/22,SHAP,10.89,6
./out/cave1/22,IG,1.37,6
./out/cave1/22,UNI,9.53,6
./out/cave1/25,SHAP,1.72,4
./out/cave1/25,IG,1.76,4
./out/cave1/25,UNI,1.38,4
./out/cave2/61,SHAP,16.16,4
./out/cave2/61,IG,2.87,4
./out/cave2/61,UNI,12.12,4
./out/cave2/95,SHAP,2.78,1
./out/cave2/95,IG,2.16,1
./out/cave2/95,UNI,3.01,1
./out/cave2/59,SHAP,3.17,1
./out/cave2/59,IG,2.16,1
./out/cave2/59,UNI,3.23,1
./out/cave2/92,SHAP,2.74,2
./out/cave2/92,IG,2.2,2
./out/cave2/92,UNI,2.7,2
./out/cave2/66,SHAP,4.98,3
./out/cave2/66,IG,2.44,3
./out/cave2/66,UNI,3.67,3
./out/cave2/50,SHAP,3.92,2
./out/cave2/50,IG,3.37,2
./out/cave2/50,UNI,3.8,2
./out/cave2/68,SHAP,23.58,7
./out/cave2/68,IG,5.02,7
./out/cave2/68,UNI,11.43,7
./out/cave2/57,SHAP,2.79,1
./out/cave2/57,IG,2.24,2
./out/cave2/57,UNI,2.79,1
./out/cave2/32,SHAP,81.32,8
./out/cave2/32,IG,104.25,7
./out/cave2/32,UNI,69.51,7
./out/cave2/35,SHAP,11.4,3
./out/cave2/35,IG,2.42,4
./out/cave2/35,UNI,5.86,3
./out/cave2/69,SHAP,4.64,1
./out/cave2/69,IG,3.91,1
./out/cave2/69,UNI,4.71,1
./out/cave2/56,SHAP,2.74,1
./out/cave2/56,IG,2.1,1
./out/cave2/56,UNI,2.88,1
./out/cave2/51,SHAP,28.2,7
./out/cave2/51,IG,25.99,7
./out/cave2/51,UNI,28.4,7
./out/cave2/58,SHAP,2.93,2
./out/cave2/58,IG,2.37,2
./out/cave2/58,UNI,2.96,2
./out/cave2/67,SHAP,3.83,3
./out/cave2/67,IG,2.83,3
./out/cave2/67,UNI,3.73,3
./out/cave2/93,SHAP,3.78,2
./out/cave2/93,IG,2.9,2
./out/cave2/93,UNI,3.69,2
./out/cave2/94,SHAP,3.82,2
./out/cave2/94,IG,2.4,2
./out/cave2/94,UNI,4.15,2
./out/cave2/60,SHAP,3.65,3
./out/cave2/60,IG,3.56,3
./out/cave2/60,UNI,4.14,3
./out/cave2/34,SHAP,2.44,2
./out/cave2/34,IG,2.07,2
./out/cave2/34,UNI,2.43,2
./out/cave2/33,SHAP,4.78,3
./out/cave2/33,IG,2.28,3
./out/cave2/33,UNI,3.95,3
./out/cave2/20,SHAP,3.06,3
./out/cave2/20,IG,2.04,3
./out/cave2/20,UNI,2.78,3
./out/cave2/18,SHAP,37.44,4
./out/cave2/18,IG,3.68,4
./out/cave2/18,UNI,5.1,4
./out/cave2/27,SHAP,2.78,2
./out/cave2/27,IG,2.06,2
./out/cave2/27,UNI,2.83,2
./out/cave2/9,SHAP,3.78,2
./out/cave2/9,IG,3.18,2
./out/cave2/9,UNI,3.66,2
./out/cave2/11,SHAP,2.81,2
./out/cave2/11,IG,2.07,2
./out/cave2/11,UNI,2.77,2
./out/cave2/7,SHAP,139.98,8
./out/cave2/7,IG,44.37,9
./out/cave2/7,UNI,95.09,8
./out/cave2/29,SHAP,33.42,7
./out/cave2/29,IG,30.29,7
./out/cave2/29,UNI,33.45,7
./out/cave2/16,SHAP,2.79,1
./out/cave2/16,IG,1.88,1
./out/cave2/16,UNI,2.81,1
./out/cave2/42,SHAP,3.38,2
./out/cave2/42,IG,2.35,2
./out/cave2/42,UNI,3.1,2
./out/cave2/89,SHAP,2.91,2
./out/cave2/89,IG,1.91,2
./out/cave2/89,UNI,2.65,2
./out/cave2/45,SHAP,2.76,1
./out/cave2/45,IG,2.16,1
./out/cave2/45,UNI,2.72,1
./out/cave2/73,SHAP,3.47,1
./out/cave2/73,IG,2.2,1
./out/cave2/73,UNI,3.69,1
./out/cave2/87,SHAP,2.74,1
./out/cave2/87,IG,2.2,1
./out/cave2/87,UNI,2.83,1
./out/cave2/80,SHAP,2.53,1
./out/cave2/80,IG,2.08,1
./out/cave2/80,UNI,2.72,1
./out/cave2/74,SHAP,3.74,1
./out/cave2/74,IG,2.42,1
./out/cave2/74,UNI,3.83,1
./out/cave2/6,SHAP,6.59,2
./out/cave2/6,IG,4.84,2
./out/cave2/6,UNI,6.66,2
./out/cave2/28,SHAP,3.88,2
./out/cave2/28,IG,2.73,2
./out/cave2/28,UNI,4.22,2
./out/cave2/17,SHAP,3.57,3
./out/cave2/17,IG,2.44,3
./out/cave2/17,UNI,3.15,3
./out/cave2/1,SHAP,22.51,5
./out/cave2/1,IG,25.68,5
./out/cave2/1,UNI,19.55,5
./out/cave2/10,SHAP,3.34,3
./out/cave2/10,IG,2.24,3
./out/cave2/10,UNI,3.32,3
./out/cave2/19,SHAP,6.66,2
./out/cave2/19,IG,4.9,2
./out/cave2/19,UNI,6.83,2
./out/cave2/26,SHAP,4.67,1
./out/cave2/26,IG,4.03,1
./out/cave2/26,UNI,4.55,1
./out/cave2/8,SHAP,2.94,2
./out/cave2/8,IG,1.79,2
./out/cave2/8,UNI,3.08,2
./out/cave2/21,SHAP,18.41,4
./out/cave2/21,IG,2.97,4
./out/cave2/21,UNI,13.99,4
./out/cave2/75,SHAP,2.48,2
./out/cave2/75,IG,2.08,2
./out/cave2/75,UNI,2.48,2
./out/cave2/81,SHAP,2.27,1
./out/cave2/81,IG,1.97,1
./out/cave2/81,UNI,2.3,1
./out/cave2/86,SHAP,3.62,3
./out/cave2/86,IG,2.86,3
./out/cave2/86,UNI,3.67,3
./out/cave2/72,SHAP,6.39,2
./out/cave2/72,IG,3.44,3
./out/cave2/72,UNI,6.37,2
./out/cave2/44,SHAP,7.19,5
./out/cave2/44,IG,3.38,5
./out/cave2/44,UNI,5.03,5
./out/cave2/43,SHAP,2.69,1
./out/cave2/43,IG,1.88,1
./out/cave2/43,UNI,2.68,1
./out/cave2/88,SHAP,2.71,1
./out/cave2/88,IG,2.13,1
./out/cave2/88,UNI,2.69,1
./out/cave2/38,SHAP,3.34,2
./out/cave2/38,IG,1.81,2
./out/cave2/38,UNI,3.45,2
./out/cave2/36,SHAP,7.39,4
./out/cave2/36,IG,3.03,4
./out/cave2/36,UNI,5.26,4
./out/cave2/31,SHAP,10.42,5
./out/cave2/31,IG,10.61,5
./out/cave2/31,UNI,5.93,5
./out/cave2/91,SHAP,4.53,1
./out/cave2/91,IG,3.76,1
./out/cave2/91,UNI,4.5,1
./out/cave2/65,SHAP,2.49,1
./out/cave2/65,IG,2.15,2
./out/cave2/65,UNI,2.54,1
./out/cave2/62,SHAP,11.68,4
./out/cave2/62,IG,10.69,4
./out/cave2/62,UNI,9.29,4
./out/cave2/96,SHAP,2.97,1
./out/cave2/96,IG,1.97,1
./out/cave2/96,UNI,2.91,1
./out/cave2/100,SHAP,2.86,1
./out/cave2/100,IG,2.48,1
./out/cave2/100,UNI,2.93,1
./out/cave2/54,SHAP,26.05,6
./out/cave2/54,IG,9.09,6
./out/cave2/54,UNI,12.75,6
./out/cave2/98,SHAP,6.53,4
./out/cave2/98,IG,3.35,4
./out/cave2/98,UNI,4.15,4
./out/cave2/53,SHAP,2.67,2
./out/cave2/53,IG,2.27,2
./out/cave2/53,UNI,2.72,2
./out/cave2/30,SHAP,8.38,3
./out/cave2/30,IG,2.16,3
./out/cave2/30,UNI,4.36,3
./out/cave2/37,SHAP,6.27,4
./out/cave2/37,IG,3.65,4
./out/cave2/37,UNI,4.55,4
./out/cave2/39,SHAP,2.72,1
./out/cave2/39,IG,2.18,1
./out/cave2/39,UNI,2.69,1
./out/cave2/99,SHAP,2.83,1
./out/cave2/99,IG,2.2,1
./out/cave2/99,UNI,2.66,1
./out/cave2/52,SHAP,3.03,1
./out/cave2/52,IG,2.14,1
./out/cave2/52,UNI,3.01,1
./out/cave2/55,SHAP,3.34,1
./out/cave2/55,IG,2.24,1
./out/cave2/55,UNI,3.2,1
./out/cave2/97,SHAP,20.78,5
./out/cave2/97,IG,22.67,5
./out/cave2/97,UNI,17.58,5
./out/cave2/63,SHAP,3.22,1
./out/cave2/63,IG,2.55,1
./out/cave2/63,UNI,3.29,1
./out/cave2/64,SHAP,3.0,3
./out/cave2/64,IG,2.26,3
./out/cave2/64,UNI,2.81,3
./out/cave2/90,SHAP,93.53,5
./out/cave2/90,IG,90.68,5
./out/cave2/90,UNI,63.79,5
./out/cave2/46,SHAP,2.94,1
./out/cave2/46,IG,1.62,1
./out/cave2/46,UNI,3.13,1
./out/cave2/79,SHAP,4.33,1
./out/cave2/79,IG,4.02,1
./out/cave2/79,UNI,4.17,1
./out/cave2/41,SHAP,3.55,2
./out/cave2/41,IG,1.75,2
./out/cave2/41,UNI,3.7,2
./out/cave2/83,SHAP,4.66,3
./out/cave2/83,IG,2.24,4
./out/cave2/83,UNI,3.74,3
./out/cave2/77,SHAP,33.44,6
./out/cave2/77,IG,21.1,4
./out/cave2/77,UNI,27.05,4
./out/cave2/48,SHAP,5.07,1
./out/cave2/48,IG,2.5,1
./out/cave2/48,UNI,4.81,1
./out/cave2/70,SHAP,48.77,6
./out/cave2/70,IG,24.42,6
./out/cave2/70,UNI,17.91,6
./out/cave2/84,SHAP,24.29,3
./out/cave2/84,IG,22.07,3
./out/cave2/84,UNI,24.72,3
./out/cave2/24,SHAP,91.85,8
./out/cave2/24,IG,116.79,7
./out/cave2/24,UNI,79.36,7
./out/cave2/23,SHAP,7.35,4
./out/cave2/23,IG,2.83,4
./out/cave2/23,UNI,5.19,4
./out/cave2/4,SHAP,6.42,2
./out/cave2/4,IG,4.76,2
./out/cave2/4,UNI,6.52,2
./out/cave2/15,SHAP,6.19,4
./out/cave2/15,IG,3.35,4
./out/cave2/15,UNI,4.12,4
./out/cave2/3,SHAP,4.17,3
./out/cave2/3,IG,2.7,3
./out/cave2/3,UNI,4.11,3
./out/cave2/12,SHAP,9.43,4
./out/cave2/12,IG,2.63,4
./out/cave2/12,UNI,5.86,4
./out/cave2/85,SHAP,4.01,3
./out/cave2/85,IG,3.55,3
./out/cave2/85,UNI,4.54,3
./out/cave2/71,SHAP,3.34,1
./out/cave2/71,IG,1.82,1
./out/cave2/71,UNI,3.37,1
./out/cave2/76,SHAP,2.45,1
./out/cave2/76,IG,1.95,1
./out/cave2/76,UNI,2.49,1
./out/cave2/82,SHAP,4.17,1
./out/cave2/82,IG,2.88,1
./out/cave2/82,UNI,3.9,1
./out/cave2/49,SHAP,3.6,3
./out/cave2/49,IG,2.8,3
./out/cave2/49,UNI,3.67,3
./out/cave2/40,SHAP,24.8,6
./out/cave2/40,IG,6.61,6
./out/cave2/40,UNI,11.3,6
./out/cave2/47,SHAP,8.82,4
./out/cave2/47,IG,6.7,4
./out/cave2/47,UNI,8.38,4
./out/cave2/78,SHAP,6.02,2
./out/cave2/78,IG,4.75,2
./out/cave2/78,UNI,6.3,2
./out/cave2/2,SHAP,2.63,1
./out/cave2/2,IG,1.9,1
./out/cave2/2,UNI,2.87,1
./out/cave2/13,SHAP,2.91,2
./out/cave2/13,IG,1.98,2
./out/cave2/13,UNI,2.85,2
./out/cave2/5,SHAP,4.05,3
./out/cave2/5,IG,2.53,3
./out/cave2/5,UNI,3.93,3
./out/cave2/14,SHAP,32.4,7
./out/cave2/14,IG,28.9,7
./out/cave2/14,UNI,32.64,7
./out/cave2/22,SHAP,33.68,5
./out/cave2/22,IG,40.35,5
./out/cave2/22,UNI,25.72,5
./out/cave2/25,SHAP,27.76,6
./out/cave2/25,IG,7.58,6
./out/cave2/25,UNI,12.06,6
./out/cave3/61,SHAP,5.24,2
./out/cave3/61,IG,2.91,2
./out/cave3/61,UNI,6.21,2
./out/cave3/95,SHAP,4.16,2
./out/cave3/95,IG,2.0,2
./out/cave3/95,UNI,4.26,2
./out/cave3/59,SHAP,4.13,3
./out/cave3/59,IG,2.8,3
./out/cave3/59,UNI,3.98,3
./out/cave3/92,SHAP,4.7,3
./out/cave3/92,IG,2.96,3
./out/cave3/92,UNI,4.51,3
./out/cave3/66,SHAP,46.7,6
./out/cave3/66,IG,3.48,6
./out/cave3/66,UNI,33.07,6
./out/cave3/50,SHAP,4.45,1
./out/cave3/50,IG,2.31,1
./out/cave3/50,UNI,4.67,1
./out/cave3/68,SHAP,103.53,8
./out/cave3/68,IG,133.16,7
./out/cave3/68,UNI,88.96,7
./out/cave3/57,SHAP,38.31,7
./out/cave3/57,IG,33.31,7
./out/cave3/57,UNI,38.7,7
./out/cave3/32,SHAP,4.54,3
./out/cave3/32,IG,2.9,3
./out/cave3/32,UNI,4.45,3
./out/cave3/35,SHAP,21.09,4
./out/cave3/35,IG,3.01,4
./out/cave3/35,UNI,15.48,4
./out/cave3/69,SHAP,9.13,4
./out/cave3/69,IG,3.95,4
./out/cave3/69,UNI,6.91,4
./out/cave3/56,SHAP,38.31,5
./out/cave3/56,IG,47.0,5
./out/cave3/56,UNI,27.08,5
./out/cave3/51,SHAP,5.39,1
./out/cave3/51,IG,4.97,1
./out/cave3/51,UNI,5.31,1
./out/cave3/58,SHAP,3.72,4
./out/cave3/58,IG,2.56,4
./out/cave3/58,UNI,3.65,4
./out/cave3/67,SHAP,3.78,2
./out/cave3/67,IG,2.38,2
./out/cave3/67,UNI,4.0,2
./out/cave3/93,SHAP,3.19,1
./out/cave3/93,IG,1.98,1
./out/cave3/93,UNI,3.14,1
./out/cave3/94,SHAP,4.06,2
./out/cave3/94,IG,2.34,2
./out/cave3/94,UNI,3.44,2
./out/cave3/60,SHAP,3.67,1
./out/cave3/60,IG,2.37,1
./out/cave3/60,UNI,3.55,1
./out/cave3/34,SHAP,63.09,6
./out/cave3/34,IG,32.73,6
./out/cave3/34,UNI,22.47,6
./out/cave3/33,SHAP,37.83,5
./out/cave3/33,IG,46.56,5
./out/cave3/33,UNI,26.87,5
./out/cave3/20,SHAP,2.98,2
./out/cave3/20,IG,2.14,2
./out/cave3/20,UNI,2.96,2
./out/cave3/18,SHAP,3.47,1
./out/cave3/18,IG,2.07,1
./out/cave3/18,UNI,3.35,1
./out/cave3/27,SHAP,4.8,3
./out/cave3/27,IG,2.95,3
./out/cave3/27,UNI,4.66,3
./out/cave3/9,SHAP,5.82,3
./out/cave3/9,IG,2.57,3
./out/cave3/9,UNI,4.51,3
./out/cave3/11,SHAP,3.32,2
./out/cave3/11,IG,2.25,3
./out/cave3/11,UNI,3.1,2
./out/cave3/7,SHAP,4.31,3
./out/cave3/7,IG,2.29,3
./out/cave3/7,UNI,4.19,3
./out/cave3/29,SHAP,4.05,1
./out/cave3/29,IG,2.94,1
./out/cave3/29,UNI,4.12,1
./out/cave3/16,SHAP,4.34,5
./out/cave3/16,IG,2.71,5
./out/cave3/16,UNI,3.28,5
./out/cave3/42,SHAP,9.74,3
./out/cave3/42,IG,2.08,3
./out/cave3/42,UNI,5.23,3
./out/cave3/89,SHAP,117.82,5
./out/cave3/89,IG,112.54,5
./out/cave3/89,UNI,81.62,5
./out/cave3/45,SHAP,8.67,2
./out/cave3/45,IG,4.2,3
./out/cave3/45,UNI,8.55,2
./out/cave3/73,SHAP,9.59,3
./out/cave3/73,IG,2.3,3
./out/cave3/73,UNI,5.2,3
./out/cave3/87,SHAP,4.79,5
./out/cave3/87,IG,2.53,5
./out/cave3/87,UNI,3.76,5
./out/cave3/80,SHAP,21.64,4
./out/cave3/80,IG,3.11,4
./out/cave3/80,UNI,15.66,4
./out/cave3/74,SHAP,24.85,4
./out/cave3/74,IG,21.88,4
./out/cave3/74,UNI,17.43,4
./out/cave3/6,SHAP,3.14,2
./out/cave3/6,IG,2.25,2
./out/cave3/6,UNI,2.98,2
./out/cave3/28,SHAP,265.36,13
./out/cave3/28,IG,263.45,10
./out/cave3/28,UNI,208.64,10
./out/cave3/17,SHAP,3.36,1
./out/cave3/17,IG,2.97,1
./out/cave3/17,UNI,3.71,1
./out/cave3/1,SHAP,23.59,4
./out/cave3/1,IG,20.63,4
./out/cave3/1,UNI,16.77,4
./out/cave3/10,SHAP,14.97,3
./out/cave3/10,IG,2.67,4
./out/cave3/10,UNI,7.52,3
./out/cave3/19,SHAP,8.79,5
./out/cave3/19,IG,3.89,5
./out/cave3/19,UNI,5.88,5
./out/cave3/26,SHAP,3.16,1
./out/cave3/26,IG,2.28,1
./out/cave3/26,UNI,3.52,1
./out/cave3/8,SHAP,25.32,4
./out/cave3/8,IG,8.17,4
./out/cave3/8,UNI,22.9,4
./out/cave3/21,SHAP,3.57,1
./out/cave3/21,IG,2.39,1
./out/cave3/21,UNI,3.59,1
./out/cave3/75,SHAP,13.37,4
./out/cave3/75,IG,11.41,4
./out/cave3/75,UNI,10.5,4
./out/cave3/81,SHAP,25.45,4
./out/cave3/81,IG,7.0,4
./out/cave3/81,UNI,25.08,4
./out/cave3/86,SHAP,4.75,3
./out/cave3/86,IG,4.26,3
./out/cave3/86,UNI,5.37,3
./out/cave3/72,SHAP,3.24,1
./out/cave3/72,IG,2.27,1
./out/cave3/72,UNI,3.33,1
./out/cave3/44,SHAP,3.02,1
./out/cave3/44,IG,2.55,1
./out/cave3/44,UNI,3.0,1
./out/cave3/43,SHAP,3.11,1
./out/cave3/43,IG,2.6,1
./out/cave3/43,UNI,3.1,1
./out/cave3/88,SHAP,4.27,3
./out/cave3/88,IG,3.0,3
./out/cave3/88,UNI,4.28,3
./out/cave3/38,SHAP,9.65,3
./out/cave3/38,IG,2.55,3
./out/cave3/38,UNI,5.16,3
./out/cave3/36,SHAP,3.58,1
./out/cave3/36,IG,2.3,1
./out/cave3/36,UNI,3.54,1
./out/cave3/31,SHAP,4.04,2
./out/cave3/31,IG,2.2,2
./out/cave3/31,UNI,4.31,2
./out/cave3/91,SHAP,47.28,6
./out/cave3/91,IG,3.13,6
./out/cave3/91,UNI,33.47,6
./out/cave3/65,SHAP,3.49,1
./out/cave3/65,IG,3.26,1
./out/cave3/65,UNI,3.54,1
./out/cave3/62,SHAP,3.88,1
./out/cave3/62,IG,2.68,1
./out/cave3/62,UNI,4.08,1
./out/cave3/96,SHAP,4.25,3
./out/cave3/96,IG,2.41,3
./out/cave3/96,UNI,4.23,3
./out/cave3/100,SHAP,2.96,1
./out/cave3/100,IG,2.24,1
./out/cave3/100,UNI,2.99,1
./out/cave3/54,SHAP,4.23,3
./out/cave3/54,IG,2.9,3
./out/cave3/54,UNI,4.08,3
./out/cave3/98,SHAP,43.58,4
./out/cave3/98,IG,4.39,4
./out/cave3/98,UNI,6.65,4
./out/cave3/53,SHAP,3.11,1
./out/cave3/53,IG,2.26,1
./out/cave3/53,UNI,3.1,1
./out/cave3/30,SHAP,8.74,4
./out/cave3/30,IG,3.79,4
./out/cave3/30,UNI,5.03,4
./out/cave3/37,SHAP,3.63,3
./out/cave3/37,IG,2.3,3
./out/cave3/37,UNI,3.54,3
./out/cave3/39,SHAP,38.39,7
./out/cave3/39,IG,36.03,7
./out/cave3/39,UNI,38.55,7
./out/cave3/99,SHAP,4.2,3
./out/cave3/99,IG,2.71,3
./out/cave3/99,UNI,3.55,3
./out/cave3/52,SHAP,3.59,3
./out/cave3/52,IG,3.09,3
./out/cave3/52,UNI,3.25,3
./out/cave3/55,SHAP,3.64,2
./out/cave3/55,IG,2.61,2
./out/cave3/55,UNI,3.33,2
./out/cave3/97,SHAP,71.44,7
./out/cave3/97,IG,28.15,7
./out/cave3/97,UNI,24.68,7
./out/cave3/63,SHAP,4.12,1
./out/cave3/63,IG,2.58,2
./out/cave3/63,UNI,4.2,1
./out/cave3/64,SHAP,4.28,2
./out/cave3/64,IG,4.09,2
./out/cave3/64,UNI,4.17,2
./out/cave3/90,SHAP,3.63,1
./out/cave3/90,IG,2.47,1
./out/cave3/90,UNI,3.83,1
./out/cave3/46,SHAP,4.18,3
./out/cave3/46,IG,2.32,3
./out/cave3/46,UNI,3.88,3
./out/cave3/79,SHAP,6.98,2
./out/cave3/79,IG,5.13,2
./out/cave3/79,UNI,7.29,2
./out/cave3/41,SHAP,5.85,2
./out/cave3/41,IG,3.03,2
./out/cave3/41,UNI,6.82,2
./out/cave3/83,SHAP,3.47,1
./out/cave3/83,IG,2.37,1
./out/cave3/83,UNI,3.45,1
./out/cave3/77,SHAP,3.85,2
./out/cave3/77,IG,2.63,2
./out/cave3/77,UNI,3.7,2
./out/cave3/48,SHAP,37.65,5
./out/cave3/48,IG,46.87,5
./out/cave3/48,UNI,26.93,5
./out/cave3/70,SHAP,38.17,5
./out/cave3/70,IG,47.07,5
./out/cave3/70,UNI,26.99,5
./out/cave3/84,SHAP,3.55,1
./out/cave3/84,IG,2.14,1
./out/cave3/84,UNI,3.45,1
./out/cave3/24,SHAP,43.0,4
./out/cave3/24,IG,4.18,4
./out/cave3/24,UNI,6.44,4
./out/cave3/23,SHAP,3.75,4
./out/cave3/23,IG,2.36,4
./out/cave3/23,UNI,3.72,4
./out/cave3/4,SHAP,103.41,8
./out/cave3/4,IG,131.54,7
./out/cave3/4,UNI,89.28,7
./out/cave3/15,SHAP,32.39,7
./out/cave3/15,IG,6.07,7
./out/cave3/15,UNI,14.59,7
./out/cave3/3,SHAP,4.24,3
./out/cave3/3,IG,2.39,3
./out/cave3/3,UNI,4.15,3
./out/cave3/12,SHAP,4.25,5
./out/cave3/12,IG,2.36,5
./out/cave3/12,UNI,3.71,5
./out/cave3/85,SHAP,38.89,7
./out/cave3/85,IG,36.11,7
./out/cave3/85,UNI,39.09,7
./out/cave3/71,SHAP,4.05,1
./out/cave3/71,IG,2.17,1
./out/cave3/71,UNI,3.66,1
./out/cave3/76,SHAP,3.2,2
./out/cave3/76,IG,2.75,2
./out/cave3/76,UNI,3.22,2
./out/cave3/82,SHAP,69.38,7
./out/cave3/82,IG,24.51,7
./out/cave3/82,UNI,22.41,7
./out/cave3/49,SHAP,3.54,1
./out/cave3/49,IG,2.21,1
./out/cave3/49,UNI,4.0,1
./out/cave3/40,SHAP,9.89,3
./out/cave3/40,IG,2.58,3
./out/cave3/40,UNI,4.84,3
./out/cave3/47,SHAP,4.31,2
./out/cave3/47,IG,2.27,2
./out/cave3/47,UNI,4.3,2
./out/cave3/78,SHAP,10.08,3
./out/cave3/78,IG,2.39,3
./out/cave3/78,UNI,4.9,3
./out/cave3/2,SHAP,37.62,5
./out/cave3/2,IG,47.75,5
./out/cave3/2,UNI,26.95,5
./out/cave3/13,SHAP,4.03,2
./out/cave3/13,IG,2.15,2
./out/cave3/13,UNI,4.12,2
./out/cave3/5,SHAP,3.33,1
./out/cave3/5,IG,2.51,1
./out/cave3/5,UNI,3.37,1
./out/cave3/14,SHAP,4.33,2
./out/cave3/14,IG,2.61,2
./out/cave3/14,UNI,4.86,2
./out/cave3/22,SHAP,4.31,3
./out/cave3/22,IG,2.98,3
./out/cave3/22,UNI,3.74,3
./out/cave3/25,SHAP,11.31,4
./out/cave3/25,IG,3.25,4
./out/cave3/25,UNI,6.61,4
./out/cave4/61,SHAP,66.16,6
./out/cave4/61,IG,34.1,6
./out/cave4/61,UNI,24.22,6
./out/cave4/95,SHAP,9.78,3
./out/cave4/95,IG,4.16,3
./out/cave4/95,UNI,4.19,3
./out/cave4/59,SHAP,4.53,2
./out/cave4/59,IG,2.89,2
./out/cave4/59,UNI,4.96,2
./out/cave4/92,SHAP,3.01,2
./out/cave4/92,IG,2.16,2
./out/cave4/92,UNI,2.98,2
./out/cave4/66,SHAP,4.44,5
./out/cave4/66,IG,2.8,5
./out/cave4/66,UNI,4.14,5
./out/cave4/50,SHAP,3.74,1
./out/cave4/50,IG,2.28,2
./out/cave4/50,UNI,3.74,1
./out/cave4/68,SHAP,6.6,3
./out/cave4/68,IG,2.61,3
./out/cave4/68,UNI,4.82,3
./out/cave4/57,SHAP,5.9,3
./out/cave4/57,IG,3.14,4
./out/cave4/57,UNI,4.74,3
./out/cave4/32,SHAP,103.76,8
./out/cave4/32,IG,132.12,7
./out/cave4/32,UNI,89.79,7
./out/cave4/35,SHAP,3.63,1
./out/cave4/35,IG,2.53,1
./out/cave4/35,UNI,3.49,1
./out/cave4/69,SHAP,5.07,2
./out/cave4/69,IG,3.86,2
./out/cave4/69,UNI,4.78,2
./out/cave4/56,SHAP,3.54,1
./out/cave4/56,IG,2.04,1
./out/cave4/56,UNI,3.57,1
./out/cave4/51,SHAP,39.67,5
./out/cave4/51,IG,48.92,5
./out/cave4/51,UNI,29.82,5
./out/cave4/58,SHAP,4.27,3
./out/cave4/58,IG,3.04,3
./out/cave4/58,UNI,4.0,3
./out/cave4/67,SHAP,3.91,1
./out/cave4/67,IG,2.42,1
./out/cave4/67,UNI,3.94,1
./out/cave4/93,SHAP,3.56,2
./out/cave4/93,IG,2.32,2
./out/cave4/93,UNI,3.58,2
./out/cave4/94,SHAP,35.44,7
./out/cave4/94,IG,6.05,7
./out/cave4/94,UNI,15.72,7
./out/cave4/60,SHAP,106.45,8
./out/cave4/60,IG,135.43,7
./out/cave4/60,UNI,90.7,7
./out/cave4/34,SHAP,15.29,4
./out/cave4/34,IG,14.5,4
./out/cave4/34,UNI,12.03,4
./out/cave4/33,SHAP,6.07,3
./out/cave4/33,IG,2.23,4
./out/cave4/33,UNI,4.23,3
./out/cave4/20,SHAP,4.37,5
./out/cave4/20,IG,3.17,5
./out/cave4/20,UNI,3.87,5
./out/cave4/18,SHAP,16.05,4
./out/cave4/18,IG,14.49,4
./out/cave4/18,UNI,12.38,4
./out/cave4/27,SHAP,8.83,2
./out/cave4/27,IG,6.25,2
./out/cave4/27,UNI,8.94,2
./out/cave4/9,SHAP,5.25,4
./out/cave4/9,IG,2.89,4
./out/cave4/9,UNI,4.54,4
./out/cave4/11,SHAP,3.0,2
./out/cave4/11,IG,2.25,2
./out/cave4/11,UNI,2.97,2
./out/cave4/7,SHAP,72.21,7
./out/cave4/7,IG,28.06,7
./out/cave4/7,UNI,24.53,7
./out/cave4/29,SHAP,4.05,3
./out/cave4/29,IG,2.54,3
./out/cave4/29,UNI,3.89,3
./out/cave4/16,SHAP,4.81,2
./out/cave4/16,IG,2.76,2
./out/cave4/16,UNI,5.11,2
./out/cave4/42,SHAP,4.12,1
./out/cave4/42,IG,2.32,1
./out/cave4/42,UNI,4.15,1
./out/cave4/89,SHAP,3.13,1
./out/cave4/89,IG,1.81,1
./out/cave4/89,UNI,3.07,1
./out/cave4/45,SHAP,3.3,1
./out/cave4/45,IG,2.87,1
./out/cave4/45,UNI,3.41,1
./out/cave4/73,SHAP,3.56,1
./out/cave4/73,IG,2.44,1
./out/cave4/73,UNI,3.92,1
./out/cave4/87,SHAP,6.01,4
./out/cave4/87,IG,4.58,4
./out/cave4/87,UNI,8.63,4
./out/cave4/80,SHAP,38.8,5
./out/cave4/80,IG,48.96,5
./out/cave4/80,UNI,27.41,5
./out/cave4/74,SHAP,47.9,6
./out/cave4/74,IG,28.69,4
./out/cave4/74,UNI,38.3,4
